0,1,2,3,4,5,6
@Queen_Europe,5.73948E+17,Twitter for iPhone,3/6/2015 20:47,44,41,It's Varoufakis night at the Chancellery. We all look gorgeous and we're all talking b*ll*cks. #Friday #Drinks
@Queen_Europe,5.73045E+17,Twitter for iPhone,3/4/2015 9:01,1,3,@SpiegelPeter @WhiteHouse @ChristopherJM SO rude
@Queen_Europe,5.71678E+17,Twitter for iPhone,2/28/2015 14:26,159,114,"It looks blue and white to me, but Wolfgang says all he can see is the colour of money. http://t.co/Zt57DHHf3e"
@Queen_Europe,5.71306E+17,Twitter for iPad,2/27/2015 13:49,22,37,The dress looks expensive.
@Queen_Europe,5.70294E+17,Twitter for iPhone,2/24/2015 18:47,60,50,Got stuck in the bathroom this morning. Trust nobody signed anything off in my absence?
@Queen_Europe,5.7E+17,Twitter for iPhone,2/23/2015 23:21,11,19,Homework
@Queen_Europe,5.68833E+17,Twitter for iPhone,2/20/2015 18:00,17,20,Alas poor Yannis! I knew him well. Where be your gibes now? Your gambols? Your flashes of merriment?
@Queen_Europe,5.68749E+17,Twitter for iPhone,2/20/2015 12:27,41,22,Upgraded Brussels from Fifty Shades of Grey to Same Sh*t Different Day. #merkelratings
@Queen_Europe,5.68678E+17,Twitter for iPhone,2/20/2015 7:47,24,18,A play about the endless repetition of despair. RT @yanisvaroufakis: 2 nights ago I saw Beckett's Happy Days. A relief from you know what...
@Queen_Europe,5.6854E+17,Twitter for iPad,2/19/2015 22:38,19,22,Any plans for the weekend @fhollande @matteorenzi @David_Cameron @MinPres?
@Queen_Europe,5.68535E+17,Twitter for iPad,2/19/2015 22:18,80,57,Haven't seen Wolfgang this excited since he locked @EVenizelos in the toilet and confiscated his cheeseburger.
@Queen_Europe,5.6758E+17,Twitter for iPhone,2/17/2015 7:03,24,22,@yanisvaroufakis U OK hun?
@Queen_Europe,5.67421E+17,Twitter for iPhone,2/16/2015 20:33,59,50,Downgraded @yanisvaroufakis from Rock Star to Slightly Bizarre. #merkelratings
@Queen_Europe,5.67419E+17,Twitter for iPhone,2/16/2015 20:23,56,19,Upgraded @J_Dijsselbloem from Dutch to Butch. #merkelratings
@Queen_Europe,5.66226E+17,Twitter for iPhone,2/13/2015 13:21,28,16,"Er, no. RT @tsipras_eu: Joined our partners at #EUCO where we presented well-defined and persuasive proposals."
@Queen_Europe,5.66151E+17,Twitter for iPhone,2/13/2015 8:23,85,59,I do the jokes. RT @MalmstromEU: Fifty shades of grey? Is that not the weather forecast for Brussels?
@Queen_Europe,5.65938E+17,Twitter for iPhone,2/12/2015 18:18,43,29,"Apart from being a total clusterf**k, this Greece situation is nothing like @D_Strauss_Kahn's sex life."
@Queen_Europe,5.65865E+17,Twitter Web Client,2/12/2015 13:26,136,83,The traditional #EUCO welcome gift for @atsipras. http://t.co/0tyts3UTs6
@Queen_Europe,5.65854E+17,Twitter for iPad,2/12/2015 12:45,26,28,"Oh great, another delusional communist."
@Queen_Europe,5.65672E+17,Twitter for iPhone,2/12/2015 0:43,9,10,"Brussels update: @yanisvaroufakis has had his chips, @J_Dijsselbloem is on his third Jupiler."
@Queen_Europe,5.65583E+17,Twitter for iPad,2/11/2015 18:46,40,25,"You should hear what the people are saying in Frankfurt. RT @tsipras_eu: In cities across Europe, the people are making their voices heard."
@Queen_Europe,5.65425E+17,Twitter for iPhone,2/11/2015 8:20,39,26,"The dream where I pay all your bills. OK. MT @tsipras_eu: Europe chose solidarity not only for Germany, but also for the European ""dream"""
@Queen_Europe,5.65302E+17,Twitter for iPad,2/11/2015 0:09,18,16,So why are you tweeting me at midnight? MT @tsipras_eu: We're seeking logical solutions.
@Queen_Europe,5.65237E+17,Twitter for iPhone,2/10/2015 19:54,21,18,Building a castle of cards. Using photos of @yanisvaroufakis and superglue.
@Queen_Europe,5.63815E+17,Twitter for iPad,2/6/2015 21:42,105,69,"For an impulsive threesome with a Russian and a Frenchman in a gilded palace, that was strangely disappointing."
@Queen_Europe,5.63775E+17,Twitter for iPhone,2/6/2015 19:04,461,278,"Putin, Hollande and no vodka. This is the worst Friday night ever."
@Queen_Europe,5.63416E+17,Twitter for iPad,2/5/2015 19:17,129,66,I'll take some fiscal discipline any time he likes RT @EuroWadhwa: In cinemas near you ... Coming soon! Don't miss! http://t.co/L3yZCkNKDb
@Queen_Europe,5.63416E+17,Twitter for iPad,2/5/2015 19:15,27,23,My two favourite people RT @PutinRF_Eng: Telephone conversation with Greek Prime Minister Alexis Tsipras
@Queen_Europe,5.63309E+17,Twitter for iPad,2/5/2015 12:13,28,21,Two hours pinned down by Wolfgang's wheelchair being lectured about discipline. Welcome to Germany @yanisvaroufakis.
@Queen_Europe,5.63129E+17,Twitter for iPhone,2/5/2015 0:16,22,25,"Don't f*** with Mario, as Mrs Draghi used to tell the interns."
@Queen_Europe,5.61967E+17,Twitter for iPhone,2/1/2015 19:19,0,6,@CintaArsenal You should see all the other finance ministers.
@Queen_Europe,5.61965E+17,Twitter for iPhone,2/1/2015 19:11,143,94,You know when a gorgeous guy wants you to pay the bills for six months while he 'finds himself'? That.
@Queen_Europe,5.61526E+17,Twitter for iPhone,1/31/2015 14:06,130,86,"Forgot my wallet and couldn't pay for lunch. Fortunately the waiter lent me some cash so I paid the bill, called him a bully and walked out."
@Queen_Europe,5.60594E+17,Twitter for iPad,1/29/2015 0:21,8,21,Yeah
@Queen_Europe,5.60547E+17,Twitter for iPhone,1/28/2015 21:17,14,18,*sigh*
@Queen_Europe,5.59844E+17,Twitter for iPhone,1/26/2015 22:43,42,38,"Apart from winning over communists and saving the Euro, the next 12 months will be nothing like the rest of my life."
@Queen_Europe,5.59786E+17,Twitter for iPhone,1/26/2015 18:52,52,39,"Don't tell me you're buying Greek bonds again Melinda? RT @melindagates: Some will say we’re nuts, but Bill and I are making a big bet."
@Queen_Europe,5.59481E+17,Twitter for iPad,1/25/2015 22:38,41,73,"@David_Cameron Your referendum isn't exactly going to help, pumpkin."
@Queen_Europe,5.59468E+17,Twitter for iPad,1/25/2015 21:50,92,46,"What about money? RT @OpenEurope: #Tsipras: We have an opportunity to start anew with respect, solidarity &amp; democracy."
@Queen_Europe,5.59428E+17,Twitter for iPad,1/25/2015 19:10,0,5,@JLMelenchon Vaffanculo
@Queen_Europe,5.59425E+17,Twitter for iPhone,1/25/2015 18:57,133,68,More schnapps.
@Queen_Europe,5.59379E+17,Twitter for iPhone,1/25/2015 15:54,233,142,Totally not worried about Greece. *pours third schnapps*
@Queen_Europe,5.5903E+17,Twitter for iPad,1/24/2015 16:48,7,4,"@rupertmurdoch Gott im Himmel, you really are worse than Silvio you wrinkly old pervert."
@Queen_Europe,5.58732E+17,Twitter for iPad,1/23/2015 21:03,68,54,Spent a lovely day with @matteorenzi. Fortunately Mario's big bazooka was not on display. http://t.co/GxNz0Ct6Qj
@Queen_Europe,5.5763E+17,Twitter for iPhone,1/20/2015 20:04,29,26,The only reason @rupertmurdoch has stopped publishing tits is because they've all gone to Davos.
@Queen_Europe,5.54781E+17,Twitter for iPad,1/12/2015 23:23,58,48,Je Suis Monty #montypython http://t.co/BlZ9vV75e9
@Queen_Europe,5.54305E+17,Twitter for iPhone,1/11/2015 15:52,45,38,"Very moved by the March of Unity. Looking forward to the April of bickering, the May of intransigence and the June of buck-passing."
@Queen_Europe,5.53637E+17,Twitter for iPhone,1/9/2015 19:39,17,28,I preferred 2011
@Queen_Europe,5.52988E+17,Twitter for iPad,1/8/2015 0:40,37,33,#Deutschland http://t.co/nPWlwymLWi
@Queen_Europe,5.52251E+17,Twitter for iPad,1/5/2015 23:51,58,48,It's all Greek to me.
@Queen_Europe,5.50426E+17,Twitter for iPhone,12/31/2014 23:00,40,49,Happy New #Eurocrisis x
@Queen_Europe,5.49629E+17,Twitter for iPhone,12/29/2014 18:11,75,43,Who needs 2015 when you can have 2011 again? #greece #eurocrisis #sarkozy #berlusconi #bollocks
@Queen_Europe,5.49519E+17,Twitter for iPad,12/29/2014 10:56,18,19,Looking forward to welcoming 2011 on Thursday! #NewYear #excited
@Queen_Europe,5.49511E+17,Twitter for iPhone,12/29/2014 10:23,124,70,Shit
@Queen_Europe,5.47139E+17,Twitter for iPad,12/22/2014 21:19,19,16,Bunga Bunga flashback. http://t.co/Mt4T9TXvlp
@Queen_Europe,5.45007E+17,Twitter for iPhone,12/17/2014 0:06,35,33,"If it's methane in a hostile environment you're looking for, I can recommend a #Eurosummit full of male prime ministers. #Mars"
@Queen_Europe,5.4285E+17,Twitter for iPad,12/11/2014 1:15,42,34,Greece keeps me awake.
@Queen_Europe,5.42094E+17,Twitter for iPad,12/8/2014 23:12,11,10,Doppelbock. @Reuters: Merkel suffers dizzy spell but recovers for TV interviews  http://t.co/Enef8DvMLY
@Queen_Europe,5.41885E+17,Twitter for iPad,12/8/2014 9:21,40,21,"If you've got a problem with budgetary advice, just wait till I start editing your letters to Santa @fhollande @matteorenzi."
@Queen_Europe,5.41162E+17,Twitter for iPhone,12/6/2014 9:26,15,10,Text from @MartinSchulz. UKIP MEPs behaving badly. Told him to make @Nigel_Farage and his tits sit in the corner.
@Queen_Europe,5.39696E+17,Twitter for iPad,12/2/2014 8:23,2,2,@Nikchadd @MrBStard @NicolasSarkozy LOL
@Queen_Europe,5.39505E+17,Twitter for iPad,12/1/2014 19:44,112,95,So farewell then Herr Brown. We never did agree on the size of @NicolasSarkozy's platform heels. http://t.co/HbFngm0a7g
@Queen_Europe,5.3939E+17,Twitter for iPad,12/1/2014 12:05,6,13,"Is that you Nigel? RT @Big_Bad_John_4: @Queen_Europe Aus ficken Frau Merkel - Deutsche schwein, GrossBritain ausgang das EU schnell"
@Queen_Europe,5.38811E+17,Twitter for iPad,11/29/2014 21:45,51,37,Who needs Black Friday when @NicolasSarkozy is back in business? #BlackSaturday
@Queen_Europe,5.38423E+17,Twitter for iPad,11/28/2014 20:05,0,1,@3cambrai Congratulations
@Queen_Europe,5.38422E+17,Twitter for iPad,11/28/2014 19:58,21,22,"Apart from being confused, sadistic and un-European, @David_Cameron's immigration policy has nothing to do with Star Wars or Black Friday."
@Queen_Europe,5.36971E+17,Twitter for iPhone,11/24/2014 19:54,14,19,"After six pints of Chablis at a #Eurosummit dinner, #CameronMustGo"
@Queen_Europe,5.36805E+17,Twitter for iPad,11/24/2014 8:53,28,29,"Apart from being cold, pi**ed off with Vladimir, sick of David and Silvio offering me free pensioner cinema tickets, I f***ing love Mondays."
@Queen_Europe,5.3554E+17,Twitter for iPad,11/20/2014 21:08,14,20,Image from England http://t.co/dENj9zlRfT
@Queen_Europe,5.35533E+17,Twitter for iPhone,11/20/2014 20:39,1,4,@vorobyov Ja! Also Turkish trolls. AMx
@Queen_Europe,5.34623E+17,Twitter for iPad,11/18/2014 8:23,21,26,"Apart from a load of attention seekers singing the same old tune, #BandAid30 is nothing like the #G20."
@Queen_Europe,5.33753E+17,Twitter for iPhone,11/15/2014 22:46,78,68,Shall we call him David? http://t.co/TAAzWODdqf
@Queen_Europe,5.333E+17,Twitter for iPad,11/14/2014 16:48,48,24,"Apart from costing European taxpayers billions and trying to dig itself out of a hole, #Philae is still nothing like Jean-Claude Juncker."
@Queen_Europe,5.33022E+17,Twitter for iPad,11/13/2014 22:23,41,39,"Well, you fly to the other side of the world and find yourself at a #BungaBunga party. #NewZealand http://t.co/uatZOhjlxq"
@Queen_Europe,5.33012E+17,Twitter for iPad,11/13/2014 21:40,42,20,"Apart from spending years manoeuvring into a sought after position and then landing on its arse, #Philae is nothing like Jean-Claude Juncker"
@Queen_Europe,5.31516E+17,Twitter Web Client,11/9/2014 18:36,71,65,25 years ago I had a beer in East Berlin. Then I had one in the West. So much heartache so we could all have a beer wherever we f***ing want
@Queen_Europe,5.31074E+17,Twitter for iPhone,11/8/2014 13:21,116,70,"25 years ago this wall blocked the East from freedom and hope. David, how could I accept new borders across Europe? http://t.co/g0Pm27u8sF"
@Queen_Europe,5.30796E+17,Twitter for iPad,11/7/2014 18:55,35,21,"It's Rebate Friday at the Chancellery. Half price drinks all night, followed by a massive f***ing hangover (interest free). #friday"
@Queen_Europe,5.307E+17,Twitter for iPad,11/7/2014 12:35,3,8,Not to mention Silvios and cheeseburgers. RT @euHvR: We won the battle against Cassandras &amp; speculators.
@Queen_Europe,5.30689E+17,Twitter for iPad,11/7/2014 11:49,42,25,If David doesn't want to pay he should just domicile the UK in an upstairs office on the Boulevard Royal. #Luxembourg #problemsolved
@Queen_Europe,5.29189E+17,Twitter for iPhone,11/3/2014 8:29,25,19,"Without free movement, how could I have moved @SenatoreMonti from Brussels to Rome?"
@Queen_Europe,5.25658E+17,Twitter Web Client,10/24/2014 14:41,1,3,@UKIPSupporters I look forward to leading him a merry dance in due course.
@Queen_Europe,5.2564E+17,Twitter Web Client,10/24/2014 13:27,23,17,"Everybody look to the left (yeah)
Everybody look to the right
Can you feel that (yeah David)
You’re paying with votes tonight"
@Queen_Europe,5.25639E+17,Twitter Web Client,10/24/2014 13:25,16,14,"Ain't about the - cha-ching cha-ching
Ain't about the - ba-bling ba-bling
Wanna make the world laugh (at you)
Forget about the price tag"
@Queen_Europe,5.25639E+17,Twitter Web Client,10/24/2014 13:25,57,34,"It's not about the money, money, money,
We don't need your money, money, money,
We just wanna make Farage dance,
Forget about the price tag"
@Queen_Europe,5.25639E+17,Twitter Web Client,10/24/2014 13:24,13,11,YO DAVID!
@Queen_Europe,5.25636E+17,Twitter for iPhone,10/24/2014 13:12,19,13,Such fun!
@Queen_Europe,5.24493E+17,Twitter for iPad,10/21/2014 9:31,66,33,"Apart from being all at sea, a threat to security and not wanted in Sweden, the Euro is nothing like a Russian submarine."
@Queen_Europe,5.21928E+17,Twitter for iPhone,10/14/2014 7:38,11,15,Can we get @NicolasSarkozy addicted to cheese so he disappears for a while?
@Queen_Europe,5.21356E+17,Twitter for iPhone,10/12/2014 17:46,18,24,#ThingsMoreInterestingThanWatchingEngland - Watching Germany
@Queen_Europe,5.16858E+17,Twitter for iPhone,9/30/2014 7:51,23,11,Same with the European Community. RT @Pontifex: Division within a Christian community is a very grave sin; it is the work of the devil.
@Queen_Europe,5.15898E+17,Twitter for iPhone,9/27/2014 16:18,0,1,@SFAuGrrl You can't go wrong with a Doppelbock
@Queen_Europe,5.15898E+17,Twitter for iPhone,9/27/2014 16:16,0,2,@al_chym Yes
@Queen_Europe,5.15898E+17,Twitter for iPhone,9/27/2014 16:16,0,3,@al_chym No
@Queen_Europe,5.15137E+17,Twitter Web Client,9/25/2014 13:52,0,1,@no0n3 That was @Grybauskaite_LT. Lightweight.
@Queen_Europe,5.1507E+17,Twitter for iPhone,9/25/2014 9:28,52,27,"For the avoidance of doubt, the Chancellor does not purr. She does however growl."
@Queen_Europe,5.13668E+17,Twitter for iPhone,9/21/2014 12:37,27,25,Same again in 2017 please Britain. #EU #bettertogether
@Queen_Europe,5.1306E+17,Twitter for iPhone,9/19/2014 20:18,2,3,@euanmccolm No. And tell Nicola to grow a pair.
@Queen_Europe,5.12994E+17,Twitter for iPhone,9/19/2014 15:58,38,21,.@NicolasSarkozy back. Time for even more whisky.
@Queen_Europe,5.12882E+17,Twitter for iPad,9/19/2014 8:33,44,36,Is it too early for more whisky?
@Queen_Europe,5.12776E+17,Twitter for iPhone,9/19/2014 1:33,47,21,54% chance of a smug text from @David_Cameron.
@Queen_Europe,5.12651E+17,Twitter for iPhone,9/18/2014 17:15,38,30,Something odd about me running Europe while Britain dismantles itself. #odd
@Queen_Europe,5.1263E+17,Twitter for iPhone,9/18/2014 15:51,69,52,Is it too early for whisky?
@Queen_Europe,5.12336E+17,Twitter for iPad,9/17/2014 20:23,35,18,"Well, I guess the oil will make a handy contribution to my bailout fund. #scotland"
@Queen_Europe,5.12325E+17,Twitter for iPad,9/17/2014 19:39,12,8,Jawohl MT @WhiteHouse: The UK is an extraordinary partner and a force for good in an unstable world. I hope it remains strong and united. bo
@Queen_Europe,5.1218E+17,Twitter for iPhone,9/17/2014 10:03,45,19,Just preparing @AlexSalmond's copy of the #Fiskalpakt for signing. #austerity
@Queen_Europe,5.11953E+17,Twitter for iPhone,9/16/2014 19:00,81,34,Do I send @AlexSalmond the Euro application forms now or on Friday? #currency
@Queen_Europe,5.11414E+17,Twitter for iPhone,9/15/2014 7:19,1,9,@Juncker_JC Vetoed.
@Queen_Europe,5.0894E+17,Twitter Web Client,9/8/2014 11:28,78,48,Pleased to hear that Prince William and Katherine celebrated our World Cup victory like true Germans. #Winning
@Queen_Europe,5.08724E+17,Twitter Web Client,9/7/2014 21:09,35,19,As it happens 2-1 is also the difference between the UK growth you'll be leaving and the Eurozone growth you'll be joining. #GERSCO #Tschuss
@Queen_Europe,5.08707E+17,Twitter for iPhone,9/7/2014 20:01,53,32,1-0 to Germany. You'll get used to this at Eurosummits @AlexSalmond. #GERSCO
@Queen_Europe,5.08692E+17,Twitter for iPhone,9/7/2014 19:04,256,94,"Enjoying Germany v Scotland. Just think, next time we meet you'll be using the Euro and I'll be vetting your budget. #GERSCO"
@Queen_Europe,5.07912E+17,Twitter for iPhone,9/5/2014 15:24,24,11,Yeah so the only conflict we resolved at that summit was when Barack reclined his chair on @JohnKerry's latte.
@Queen_Europe,5.07451E+17,Twitter for iPhone,9/4/2014 8:50,35,27,Wo ist Wales?
@Queen_Europe,5.07314E+17,Twitter Web Client,9/3/2014 23:49,25,14,"Apart from being a waste of space, full of t*ts and bound to leak, Nato summits are nothing like iCloud."
@Queen_Europe,5.07205E+17,Twitter for iPhone,9/3/2014 16:32,50,43,How many BMWs is an aircraft carrier worth? Asking for a friend.
@Queen_Europe,5.07066E+17,Twitter for iPhone,9/3/2014 7:21,20,21,Was ist Wales?
@Queen_Europe,5.06066E+17,Twitter for iPhone,8/31/2014 13:07,13,12,Also pleased to assist the Donald in neutralising @FHollande with bison grass vodka. #politics
@Queen_Europe,5.06064E+17,Twitter for iPhone,8/31/2014 13:02,28,17,Heavy night. Tried to order another bottle of Sancerre and accidentally voted for @FedericaMog.
@Queen_Europe,5.05665E+17,Twitter for iPad,8/30/2014 10:36,79,46,Who needs a strategy when you can have a #Eurosummit.
@Queen_Europe,5.05651E+17,Twitter for iPad,8/30/2014 9:39,52,34,.@MartinSchulz phone as ancient as his politics RT @Elysee: Le président rencontre les dirigeants socio démocrates http://t.co/HdmwAELj9n
@Queen_Europe,5.05079E+17,Twitter for iPhone,8/28/2014 19:48,31,31,I preferred the #Eurocrisis
@Queen_Europe,5.02819E+17,Twitter for iPhone,8/22/2014 14:07,54,40,"For the avoidance of doubt, the Chancellor does not do ice buckets."
@Queen_Europe,5.02757E+17,Twitter for iPhone,8/22/2014 9:59,76,57,Looking forward to giving Vladimir a humanitarian kick in the balls.
@Queen_Europe,4.99802E+17,Twitter for iPhone,8/14/2014 6:18,37,24,Sh*t
@Queen_Europe,4.94485E+17,Twitter for iPhone,7/30/2014 14:07,11,11,"Text from @MedvedevRussiaE: ""I am widow of deceased property Magnate. Permit me to inform you of Desire to enter business relationship."""
@Queen_Europe,4.94144E+17,Twitter for iPad,7/29/2014 15:36,59,37,"Sorry Vladimir. I know you guys buy a lot of cars, but you're still a twat."
@Queen_Europe,4.91658E+17,Twitter for iPhone,7/22/2014 18:55,199,119,"Very angry and determined to teach Vladimir a lesson but you know, gas."
@Queen_Europe,4.91335E+17,Twitter for iPhone,7/21/2014 21:32,16,21,Some weeks humour doesn't really work.
@Queen_Europe,4.89847E+17,Twitter for iPhone,7/17/2014 18:59,78,43,Does the f***ing United Nations still exist?
@Queen_Europe,4.89542E+17,Twitter for iPad,7/16/2014 22:47,31,19,"Grazie Matteo, David, Herman, Francois. No place I'd rather celebrate my birthday than a room full of my favourite queens. #60"
@Queen_Europe,4.89469E+17,Twitter for iPhone,7/16/2014 17:58,38,24,I don't know why we're bothering with this when Jogi Löw is going to be High Representative and President of everything. #EUCO
@Queen_Europe,4.89384E+17,Twitter for iPhone,7/16/2014 12:22,1,0,@alexstubb Trust me I can gloat ALL NIGHT LONG.
@Queen_Europe,4.89178E+17,Twitter for iPad,7/15/2014 22:42,102,88,"Yeah, nice one guys but I think you're missing a big shiny gold cup in the middle there. http://t.co/3RFtwPh19x"
@Queen_Europe,4.88721E+17,Twitter for iPhone,7/14/2014 16:26,72,69,It's Bastille Day you say? If only @fhollande had something to celebrate. http://t.co/LOVNdiuGWX
@Queen_Europe,4.88663E+17,Twitter for iPhone,7/14/2014 12:37,35,33,Either I slept with the World Cup or Pierluigi Collina is looking a bit shiny.
@Queen_Europe,4.88477E+17,Twitter for iPhone,7/14/2014 0:14,103,66,"Rio update: Joachim's driving the team bus, I'm trying to figure out how to drink beer out of the world cup. #tricky #messy"
@Queen_Europe,4.88448E+17,Twitter for iPhone,7/13/2014 22:21,117,66,"F***ing hell, this dressing room is like Bunga Bunga without the self restraint."
@Queen_Europe,4.88444E+17,Twitter for iPad,7/13/2014 22:05,174,158,http://t.co/mwweQRfS8e
@Queen_Europe,4.8844E+17,Twitter for iPhone,7/13/2014 21:50,169,94,Vladimir's just realised we're gonna be smashing up his backyard next time.
@Queen_Europe,4.88437E+17,Twitter for iPhone,7/13/2014 21:38,402,202,http://t.co/mxih2iFigO
@Queen_Europe,4.88435E+17,Twitter for iPhone,7/13/2014 21:28,116,51,Must be enough time for another two or three surely.
@Queen_Europe,4.88434E+17,Twitter for iPhone,7/13/2014 21:24,1314,599,GOOOOOOOOOOOOOOOOÖÖÖÖØØØØÖÖÖÖOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAL
@Queen_Europe,4.88425E+17,Twitter for iPhone,7/13/2014 20:49,654,398,Please god someone score I can't take another 30 minutes of Blatter.
@Queen_Europe,4.88417E+17,Twitter for iPhone,7/13/2014 20:16,43,19,Edgiest match since Ruby met Silvio.
@Queen_Europe,4.88393E+17,Twitter for iPad,7/13/2014 18:43,132,47,More excited than @D_Strauss_Kahn at a chambermaids' convention. #GER
@Queen_Europe,4.88382E+17,Twitter for iPad,7/13/2014 17:59,45,36,"Neuer, Lahm, Hummels, Boateng, Höwedes, Schweinsteiger, Khedira, Müller, Kroos, Özil, Klose. Now that's what I call fantasy football. #GER"
@Queen_Europe,4.88369E+17,Twitter for iPad,7/13/2014 17:08,166,134,"In case you'd forgotten Vladimir, I'm the one with the balls. http://t.co/PrVxYzCcPC"
@Queen_Europe,4.88102E+17,Twitter for iPhone,7/12/2014 23:26,34,16,Making @dilmabr the world's strongest Caipirinha.
@Queen_Europe,4.87368E+17,Twitter for iPhone,7/10/2014 22:49,43,31,Is it Sunday yet?
@Queen_Europe,4.87228E+17,Twitter Web Client,7/10/2014 13:34,156,69,F*cker was asking about our football tactics. RT @Reuters: Intelligence official at US embassy in Berlin has been asked to leave the country
@Queen_Europe,4.87005E+17,Twitter for iPad,7/9/2014 22:45,3664,1378,Bring. It. On. http://t.co/hMYxfgREeT
@Queen_Europe,4.86642E+17,Twitter for iPad,7/8/2014 22:43,3,5,@nestordanas Too busy drinking
@Queen_Europe,4.86629E+17,Twitter for iPad,7/8/2014 21:50,1291,702,Yeah http://t.co/jdT40psl5t
@Queen_Europe,4.86608E+17,Twitter for iPad,7/8/2014 20:29,203,95,"It would seem that Brazil, like the EU, are not very good at Defence."
@Queen_Europe,4.86607E+17,Twitter for iPad,7/8/2014 20:25,143,53,Oh dear
@Queen_Europe,4.86604E+17,Twitter for iPad,7/8/2014 20:13,72,24,"Sorry @dilmabr, there's gonna be more of this."
@Queen_Europe,4.86603E+17,Twitter for iPad,7/8/2014 20:10,83,44,G to the O to the A to the L GOOOOOOOOAAAAAAAL #GER
@Queen_Europe,4.8659E+17,Twitter for iPad,7/8/2014 19:17,281,140,"Hey @CIA, you can spy on us as much as you like for the next three hours cos we DON'T GIVE A SH*T. #GER #winning http://t.co/vPWbdZRlNN"
@Queen_Europe,4.8655E+17,Twitter for iPad,7/8/2014 16:39,0,2,"@MarcoInBxl @Berlaymonster Trust me, it feels like a whole lot longer to the poor French."
@Queen_Europe,4.86546E+17,Twitter for iPad,7/8/2014 16:23,30,24,Haven't been this excited since I electrocuted @fhollande. #GERBRA
@Queen_Europe,4.85552E+17,Twitter for iPad,7/5/2014 22:34,17,7,Worst Dutch performance since @J_Dijsselbloem.
@Queen_Europe,4.85182E+17,Twitter for iPad,7/4/2014 22:02,84,31,Hello Brazil. You want to play dirty? We can help with that. Just ask @David_Cameron. #GER
@Queen_Europe,4.85138E+17,Twitter for iPhone,7/4/2014 19:09,13,10,Yeah love you too @fhollande x
@Queen_Europe,4.8513E+17,Twitter for iPhone,7/4/2014 18:37,66,30,Always a bit awkward about crushing victories over the French tbh.
@Queen_Europe,4.85119E+17,Twitter for iPhone,7/4/2014 17:52,13,6,This is more painful than one of @euHvR 's haikus.
@Queen_Europe,4.8509E+17,Twitter Web Client,7/4/2014 15:56,403,191,Current status. #GERFRA http://t.co/3lnwZLXNGO
@Queen_Europe,4.85082E+17,Twitter Web Client,7/4/2014 15:27,32,9,"26-2. If it's good enough for @JunckerEU, it's good enough for me. #GERFRA #prediction"
@Queen_Europe,4.85066E+17,Twitter for iPhone,7/4/2014 14:23,17,4,Feeling confident @NicolasSarkozy @fhollande?
@Queen_Europe,4.84419E+17,Twitter for iPhone,7/2/2014 19:32,18,18,"Took a couple of years, but the payback for @NicolasSarkozy getting me suspended from Twitter is working out pretty well."
@Queen_Europe,4.84099E+17,Twitter for iPhone,7/1/2014 22:18,11,7,"Fussball, bloody hell."
@Queen_Europe,4.83739E+17,Twitter for iPhone,6/30/2014 22:29,35,22,Gutenacht x
@Queen_Europe,4.83735E+17,Twitter for iPhone,6/30/2014 22:11,12,4,NING
@Queen_Europe,4.83734E+17,Twitter for iPhone,6/30/2014 22:10,14,5,N
@Queen_Europe,4.83734E+17,Twitter for iPhone,6/30/2014 22:10,12,4,I
@Queen_Europe,4.83734E+17,Twitter for iPhone,6/30/2014 22:10,12,4,W
@Queen_Europe,4.83729E+17,Twitter for iPhone,6/30/2014 21:49,35,9,"Apart from falling on his face with a sitting target, that free kick was nothing like a @David_Cameron speech."
@Queen_Europe,4.83728E+17,Twitter for iPhone,6/30/2014 21:44,31,15,Wut
@Queen_Europe,4.83727E+17,Twitter for iPhone,6/30/2014 21:39,20,11,B*stard's got the safest pair of hands since Mario Draghi.
@Queen_Europe,4.83726E+17,Twitter for iPhone,6/30/2014 21:36,20,12,Aaaaargh
@Queen_Europe,4.83714E+17,Twitter for iPhone,6/30/2014 20:48,97,38,F***ing defenders look more confused than @JunckerEU after a Eurogroup lunch.
@Queen_Europe,4.83712E+17,Twitter for iPhone,6/30/2014 20:42,103,30,This guy's a whole lot better than @David_Cameron at stopping Germans reaching their goals.
@Queen_Europe,4.82907E+17,Twitter for iPhone,6/28/2014 15:23,20,12,"Text from @JunckerEU: ""After winning the vote I lost my balance, causing me to become unstable and consume six bottles of tasty '85 Margaux"""
@Queen_Europe,4.82823E+17,Twitter for iPhone,6/28/2014 9:47,7,7,#cognac
@Queen_Europe,4.82636E+17,Twitter for iPhone,6/27/2014 21:25,85,32,What actually is all the fuss about @JunckerEU? It's still me who's really in charge.
@Queen_Europe,4.82569E+17,Twitter for iPhone,6/27/2014 17:00,35,10,It's Juncker night at the Chancellery! Free cigars and cognac if you keep going until breakfast. #spitzenfriday
@Queen_Europe,4.82543E+17,Twitter for iPhone,6/27/2014 15:16,16,6,".@JunckerEU must be very excited, he can hardly speak and just keeps telling me I'm his best pal. #friday"
@Queen_Europe,4.82489E+17,Twitter for iPhone,6/27/2014 11:41,16,11,"Defeat for @BarackObama, @David_Cameron and @PutinRF_Eng. Just another 24 hours for the Chancellor. #winning"
